"Site","BUFF_DIST","LC_class20","LC_class33","LC_class34","LC_class50","LC_class110","LC_class120","LC_class210","LC_class220","LC_class230"
"LU21_93","3250","0.122302158273381","0","0.00719424460431655","0.107913669064748","0.115107913669065","0","0.23021582733813","0.201438848920863","0.215827338129496"
"LU21_114","3250","0.0566037735849057","0","0.00943396226415094","0.169811320754717","0.283018867924528","0","0.160377358490566","0.235849056603774","0.0849056603773585"
"LU21_105","3250","0.0571428571428571","0","0.00952380952380952","0.104761904761905","0.257142857142857","0","0.133333333333333","0.333333333333333","0.104761904761905"
"LU21_100","3250","0.136752136752137","0.00854700854700855","0.00854700854700855","0.256410256410256","0.162393162393162","0","0.136752136752137","0.153846153846154","0.136752136752137"
"LU21_74","3250","0.111111111111111","0","0.00925925925925926","0.277777777777778","0.12962962962963","0","0.0925925925925926","0.240740740740741","0.138888888888889"
"LU21_78","3250","0.105263157894737","0","0.0105263157894737","0.178947368421053","0.136842105263158","0","0.157894736842105","0.273684210526316","0.136842105263158"
"LU21_153","3250","0.0642201834862385","0","0.00917431192660551","0.146788990825688","0.174311926605505","0","0.18348623853211","0.229357798165138","0.192660550458716"
"LU21_06","3250","0.111111111111111","0","0.0101010101010101","0.141414141414141","0.131313131313131","0","0.171717171717172","0.313131313131313","0.121212121212121"
"LU21_116","3250","0.125","0","0.0113636363636364","0.159090909090909","0.261363636363636","0","0.113636363636364","0.215909090909091","0.113636363636364"
"LU21_97","3250","0.151515151515152","0","0","0.181818181818182","0.303030303030303","0","0.121212121212121","0.181818181818182","0.0606060606060606"
"LU01_13","3250","0.0294117647058824","0","0","0.308823529411765","0.0441176470588235","0","0.191176470588235","0.176470588235294","0.25"
"LU01_30","3250","0.0263157894736842","0","0","0.171052631578947","0.0394736842105263","0","0.210526315789474","0.25","0.302631578947368"
"LU01_85","3250","0.0117647058823529","0","0","0.282352941176471","0.0235294117647059","0","0.211764705882353","0.211764705882353","0.258823529411765"
"LU01_66","3250","0.0144927536231884","0","0","0.231884057971014","0","0","0.246376811594203","0.202898550724638","0.304347826086957"
"LU01_76","3250","0.0277777777777778","0","0","0.222222222222222","0.0138888888888889","0","0.180555555555556","0.25","0.305555555555556"
"LU01_73","3250","0.0649350649350649","0","0","0.298701298701299","0.012987012987013","0","0.168831168831169","0.181818181818182","0.272727272727273"
"LU01_75","3250","0.0410958904109589","0","0","0.246575342465753","0.0136986301369863","0","0.178082191780822","0.205479452054795","0.315068493150685"
"LU01_47","3250","0.0303030303030303","0","0.0151515151515152","0.318181818181818","0.166666666666667","0","0.0909090909090909","0.227272727272727","0.151515151515152"
"LU01_74","3250","0.0983606557377049","0","0.0163934426229508","0.114754098360656","0.114754098360656","0.0655737704918033","0.0655737704918033","0.229508196721311","0.295081967213115"
"LU01_44","3250","0.0425531914893617","0","0.0212765957446809","0.297872340425532","0.212765957446809","0","0.170212765957447","0.127659574468085","0.127659574468085"
"LU01_41","3250","0.072463768115942","0","0.0144927536231884","0.144927536231884","0.130434782608696","0.072463768115942","0.159420289855072","0.202898550724638","0.202898550724638"
"LU01_64","3250","0.0263157894736842","0","0.0263157894736842","0.236842105263158","0.0526315789473684","0","0.236842105263158","0.184210526315789","0.236842105263158"
"LU01_86","3250","0.03125","0","0.03125","0.3125","0.25","0","0.15625","0.09375","0.125"
"LU01_79","3250","0.0357142857142857","0","0.0357142857142857","0.357142857142857","0.0714285714285714","0","0.214285714285714","0.107142857142857","0.178571428571429"
"LU01_63","3250","0","0","0","0.384615384615385","0.0769230769230769","0","0.153846153846154","0.230769230769231","0.153846153846154"
"LU01_72","3250","0","0","0","0.5","0.03125","0","0.0625","0.171875","0.234375"
"LU01_67","3250","0.1","0","0","0.26","0.06","0","0.18","0.16","0.24"
"LU01_77","3250","0.0425531914893617","0","0.0212765957446809","0.468085106382979","0.0212765957446809","0","0.0638297872340425","0.170212765957447","0.212765957446809"
"LU01_32","3250","0.1","0","0","0.26","0.04","0","0.16","0.2","0.24"
"LU01_36","3250","0.0612244897959184","0","0.0204081632653061","0.306122448979592","0.0408163265306122","0","0.122448979591837","0.224489795918367","0.224489795918367"
"LU01_84","3250","0.0454545454545455","0","0.0227272727272727","0.340909090909091","0.0454545454545455","0","0.0681818181818182","0.204545454545455","0.272727272727273"
"LU01_25","3250","0.0232558139534884","0","0.0232558139534884","0.534883720930233","0.0232558139534884","0","0.0465116279069767","0.13953488372093","0.209302325581395"
"LU01_83","3250","0.0980392156862745","0","0","0.274509803921569","0.0392156862745098","0","0.137254901960784","0.215686274509804","0.235294117647059"
"LU01_80","3250","0.0425531914893617","0","0.0212765957446809","0.425531914893617","0.0212765957446809","0","0.0638297872340425","0.191489361702128","0.234042553191489"
"LU01_70","3250","0.0377358490566038","0","0.0188679245283019","0.207547169811321","0.0754716981132075","0.0188679245283019","0.226415094339623","0.188679245283019","0.226415094339623"
"LU01_48","3250","0.037037037037037","0","0.0185185185185185","0.314814814814815","0.222222222222222","0","0.148148148148148","0.12962962962963","0.12962962962963"
"LU01_45","3250","0.107142857142857","0","0.0178571428571429","0.357142857142857","0.107142857142857","0","0.0714285714285714","0.160714285714286","0.178571428571429"
"LU01_11","3250","0.0576923076923077","0","0.0192307692307692","0.384615384615385","0.115384615384615","0.0384615384615385","0.134615384615385","0.134615384615385","0.115384615384615"
"LU01_40","3250","0.0535714285714286","0","0.0178571428571429","0.160714285714286","0.107142857142857","0.0714285714285714","0.178571428571429","0.232142857142857","0.178571428571429"
"LU01_06","3250","0.0895522388059701","0","0.0149253731343284","0.223880597014925","0.0597014925373134","0.0149253731343284","0.194029850746269","0.194029850746269","0.208955223880597"
"LU01_10","3250","0.105263157894737","0","0.0175438596491228","0.210526315789474","0.0350877192982456","0","0.228070175438596","0.157894736842105","0.245614035087719"
"LU01_43","3250","0.0169491525423729","0","0.0169491525423729","0.322033898305085","0.11864406779661","0.0338983050847458","0.152542372881356","0.23728813559322","0.101694915254237"
"LU01_71","3250","0.0138888888888889","0","0.0138888888888889","0.305555555555556","0.0972222222222222","0","0.0694444444444444","0.277777777777778","0.222222222222222"
"LU01_22","3250","0","0","0.0161290322580645","0.370967741935484","0.0161290322580645","0","0.0967741935483871","0.274193548387097","0.225806451612903"
"LU01_60","3250","0.03125","0","0.03125","0.5","0.0625","0","0.03125","0.15625","0.1875"
"LU01_78","3250","0","0","0","0.44","0.12","0","0.16","0.08","0.2"
"LU01_46","3250","0.0147058823529412","0","0.0147058823529412","0.294117647058824","0.102941176470588","0","0.147058823529412","0.25","0.176470588235294"
"LU01_82","3250","0","0","0.012987012987013","0.0779220779220779","0.233766233766234","0.272727272727273","0.038961038961039","0.324675324675325","0.038961038961039"
"LU01_27","3250","0.0649350649350649","0","0","0.285714285714286","0.012987012987013","0","0.220779220779221","0.142857142857143","0.272727272727273"
"LU13_18","3500","0","0","0","0.0217391304347826","0.0652173913043478","0","0.347826086956522","0.152173913043478","0.41304347826087"
"LU13_15","3500","0.0348837209302326","0","0","0.0465116279069767","0.0697674418604651","0","0.197674418604651","0.255813953488372","0.395348837209302"
"LU13_03","3500","0.130434782608696","0","0","0.173913043478261","0.234782608695652","0","0.0956521739130435","0.252173913043478","0.11304347826087"
"LU13_34","3500","0.0747663551401869","0","0","0.168224299065421","0.214953271028037","0","0.121495327102804","0.280373831775701","0.14018691588785"
"LU13_57","3500","0.151898734177215","0","0.0126582278481013","0.189873417721519","0.151898734177215","0","0.113924050632911","0.291139240506329","0.0886075949367089"
"LU13_16","3500","0.0161290322580645","0","0","0.0967741935483871","0.0645161290322581","0","0.258064516129032","0.145161290322581","0.419354838709677"
"LU13_21","3500","0","0","0","0.0238095238095238","0.0714285714285714","0","0.380952380952381","0.0952380952380952","0.428571428571429"
"LU13_37","3500","0.0116279069767442","0","0","0.104651162790698","0.186046511627907","0","0.174418604651163","0.302325581395349","0.22093023255814"
"LU13_55","3500","0.128205128205128","0","0","0.141025641025641","0.205128205128205","0","0.102564102564103","0.256410256410256","0.166666666666667"
"LU13_47","3500","0.0609756097560976","0","0.0121951219512195","0.0975609756097561","0.0853658536585366","0","0.219512195121951","0.353658536585366","0.170731707317073"
"LU13_51","3500","0.188679245283019","0","0","0.283018867924528","0.150943396226415","0","0.0566037735849057","0.188679245283019","0.132075471698113"
"LU13_27","3500","0.163265306122449","0","0","0.244897959183673","0.142857142857143","0","0.0612244897959184","0.244897959183673","0.142857142857143"
"LU13_05","3500","0.157894736842105","0","0","0.263157894736842","0.0701754385964912","0","0.140350877192982","0.280701754385965","0.087719298245614"
"LU13_26","3500","0.157142857142857","0","0","0.257142857142857","0.228571428571429","0","0.0571428571428571","0.157142857142857","0.142857142857143"
"LU13_35","3500","0.0729166666666667","0","0","0.104166666666667","0.1875","0","0.15625","0.3125","0.166666666666667"
"LU13_13","3500","0.0909090909090909","0","0","0.215909090909091","0.227272727272727","0","0.113636363636364","0.147727272727273","0.204545454545455"
"LU13_128","3500","0.06","0","0","0.23","0.25","0","0.11","0.16","0.19"
"LU13_131","3500","0.0648148148148148","0","0","0.175925925925926","0.212962962962963","0","0.148148148148148","0.194444444444444","0.203703703703704"
"LU13_12","3500","0.0380952380952381","0","0","0.161904761904762","0.247619047619048","0","0.152380952380952","0.20952380952381","0.19047619047619"
"LU13_33","3500","0.0350877192982456","0","0","0.140350877192982","0.219298245614035","0","0.175438596491228","0.228070175438596","0.201754385964912"
"LU13_32","3500","0.019047619047619","0","0","0.133333333333333","0.228571428571429","0","0.19047619047619","0.228571428571429","0.2"
"LU13_30","3500","0.0297029702970297","0","0","0.138613861386139","0.207920792079208","0","0.178217821782178","0.217821782178218","0.227722772277228"
"LU13_53","3500","0.145161290322581","0","0","0.241935483870968","0.112903225806452","0","0.145161290322581","0.209677419354839","0.145161290322581"
"LU13_22","3500","0.0625","0","0.0125","0.1","0.1125","0","0.2375","0.275","0.2"
"LU13_19","3500","0.0481927710843374","0","0.0120481927710843","0.0843373493975904","0.144578313253012","0","0.216867469879518","0.337349397590361","0.156626506024096"
"LU13_45","3500","0.0428571428571429","0","0.0142857142857143","0.142857142857143","0.171428571428571","0","0.242857142857143","0.257142857142857","0.128571428571429"
"LU13_08","3500","0.06","0","0.02","0.26","0.22","0","0.14","0.24","0.06"
"LU13_43","3500","0.113207547169811","0","0.0188679245283019","0.188679245283019","0.226415094339623","0","0.207547169811321","0.207547169811321","0.0377358490566038"
"LU13_41","3500","0.1","0","0","0.316666666666667","0.183333333333333","0","0.116666666666667","0.2","0.0833333333333333"
"LU13_59","3500","0.125","0","0","0.25","0.107142857142857","0","0.160714285714286","0.25","0.107142857142857"
"LU13_06","3500","0.184615384615385","0","0","0.276923076923077","0.123076923076923","0","0.138461538461538","0.215384615384615","0.0615384615384615"
"LU13_14","3500","0.103448275862069","0","0","0.310344827586207","0.120689655172414","0","0.137931034482759","0.224137931034483","0.103448275862069"
"LU13_52","3500","0.0337078651685393","0","0","0.112359550561798","0.179775280898876","0","0.179775280898876","0.303370786516854","0.191011235955056"
"LU13_36","3500","0.010752688172043","0","0","0.129032258064516","0.193548387096774","0","0.161290322580645","0.290322580645161","0.21505376344086"
"LU13_38","3500","0.0481927710843374","0","0","0.168674698795181","0.192771084337349","0","0.168674698795181","0.216867469879518","0.204819277108434"
"LU13_20","3500","0.0574712643678161","0","0.0114942528735632","0.126436781609195","0.0804597701149425","0","0.229885057471264","0.310344827586207","0.183908045977011"
"LU13_17","3500","0.0392156862745098","0","0.00980392156862745","0.0882352941176471","0.107843137254902","0","0.235294117647059","0.343137254901961","0.176470588235294"
"LU13_56","3500","0.0288461538461538","0.00961538461538462","0.00961538461538462","0.0769230769230769","0.134615384615385","0","0.240384615384615","0.336538461538462","0.163461538461538"
"LU13_49","3500","0.10989010989011","0","0.010989010989011","0.10989010989011","0.10989010989011","0","0.164835164835165","0.351648351648352","0.142857142857143"
"LU13_70","3500","0.127659574468085","0","0.0106382978723404","0.159574468085106","0.148936170212766","0","0.127659574468085","0.340425531914894","0.0851063829787234"
"LU13_11","3500","0.0857142857142857","0","0.00952380952380952","0.152380952380952","0.0761904761904762","0","0.142857142857143","0.39047619047619","0.142857142857143"
