Site,BUFF_DIST,FEATURE_TYVEGETATED.EDGE.ROADS,FEATURE_TYHARVEST.AREA,FEATURE_TYROAD.GRAVEL.1L,FEATURE_TYCONVENTIONAL.SEISMIC,FEATURE_TYTAME_PASTURE,FEATURE_TYPIPELINE,FEATURE_TYROAD.GRAVEL.2L,FEATURE_TYTRAIL,FEATURE_TYWELL.BITUMEN,FEATURE_TYROUGH_PASTURE,FEATURE_TYWELL.ABAND,FEATURE_TYROAD.UNCLASSIFIED,FEATURE_TYCROP,FEATURE_TYLOW.IMPACT.SEISMIC,FEATURE_TYCLEARING.UNKNOWN,FEATURE_TYCULTIVATION_ABANDONED,FEATURE_TYROAD.PAVED.UNDIV.2L,FEATURE_TYROAD.UNIMPROVED,FEATURE_TYTRUCK.TRAIL,FEATURE_TYDUGOUT,FEATURE_TYROAD.PAVED.UNDIV.1L,FEATURE_TYWELL.GAS,FEATURE_TYVEGETATED.EDGE.RAILWAYS,FEATURE_TYHARVEST.AREA.WHITE.ZONE,FEATURE_TYCOUNTRY.RESIDENCE,FEATURE_TYBORROWPIT.DRY,FEATURE_TYRURAL.RESIDENCE,FEATURE_TYBORROWPIT.WET,FEATURE_TYBORROWPITS,FEATURE_TYGRVL.SAND.PIT,FEATURE_TYRIS.RECLAIMED.TEMP,FEATURE_TYRIS.CLEARING.UNKNOWN,FEATURE_TYRIS.DRAINAGE,FEATURE_TYRIS.MINES.OILSANDS,FEATURE_TYRIS.OVERBURDEN.DUMP,FEATURE_TYRIS.FACILITY.OPERATIONS,FEATURE_TYTRANSMISSION.LINE,FEATURE_TYRIS.TAILING.POND,FEATURE_TYCLEARING.WELLPAD.UNCONFIRMED,FEATURE_TYMINES.OILSANDS,FEATURE_TYRIS.SOIL.REPLACED,FEATURE_TYROAD.PAVED.1L,FEATURE_TYRIS.OILSANDS.RMS,FEATURE_TYRIS.FACILITY.UNKNOWN,FEATURE_TYRIS.BORROWPITS,FEATURE_TYRIS.TRANSMISSION.LINE,FEATURE_TYRIS.SOIL.SALVAGED,FEATURE_TYRIS.ROAD,FEATURE_TYRIS.PLANT,FEATURE_TYURBAN.RESIDENCE,FEATURE_TYFACILITY.OTHER,FEATURE_TYAIRP.RUNWAY,FEATURE_TYRUNWAY,FEATURE_TYRIS.RECLAIMED.PERMANENT,FEATURE_TYURBAN.INDUSTRIAL,FEATURE_TYLAGOON,FEATURE_TYFACILITY.UNKNOWN,FEATURE_TYRESIDENCE_CLEARING,FEATURE_TYWELL.CASED,FEATURE_TYROAD.UNPAVED.2L,FEATURE_TYROAD.PAVED.3L,FEATURE_TYSURROUNDING.VEG,FEATURE_TYRLWY.SGL.TRACK,FEATURE_TYROAD.WINTER,FEATURE_TYSUMP,FEATURE_TYGREENSPACE,FEATURE_TYROAD.PAVED.2L,FEATURE_TYWELL.OTHER,FEATURE_TYCANAL,FEATURE_TYRESERVOIR,FEATURE_TYWELL_CLEARED_NOT_CONFIRMED,FEATURE_TYMISC.OIL.GAS.FACILITY,FEATURE_TYCAMP.INDUSTRIAL,FEATURE_TYRIS.CAMP.INDUSTRIAL,FEATURE_TYOIL.GAS.PLANT,FEATURE_TYWELL.UNKNOWN,FEATURE_TYRIS.UTILITIES,FEATURE_TYCFO,FEATURE_TYRECREATION,FEATURE_TYCAMPGROUND,FEATURE_TYPEAT,FEATURE_TYGOLFCOURSE,FEATURE_TYLANDFILL,FEATURE_TYTRANSFER_STATION,FEATURE_TYMILL,FEATURE_TYROAD.PAVED.DIV,FEATURE_TYRLWY.SPUR,FEATURE_TYWELL_CLEARED_NOT_DRILLED,FEATURE_TYOPEN.PIT.MINE,FEATURE_TYWELL.OIL,FEATURE_TYROAD.PAVED.4L,FEATURE_TYMINES.PITLAKE,FEATURE_TYRIS.RECLAIMED.CERTIFIED,FEATURE_TYRIS.WINDROW,FEATURE_TYTAILING.POND,FEATURE_TYRLWY.MLT.TRACK,FEATURE_TYRLWY.DBL.TRACK,FEATURE_TYRIS.WASTE,FEATURE_TYINTERCHANGE.RAMP,FEATURE_TYROAD.PAVED.5L,FEATURE_TYRIS.AIRP.RUNWAY,FEATURE_TYFRUIT.VEGETABLES,FEATURE_TYROAD.UNPAVED.1L,FEATURE_TYRIS.RECLAIM.READY,FEATURE_TYRIS.TANK.FARM
LU13_53,1000,0.028325751,0,0,0.001742037,0,0.032002649,0.008619632,0,0,0,0.001250256,0,0,0,0,0,0,0.000711054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011841722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_22,1000,0.046389726,0.213827327,0,0.003373783,0,0.082725468,0.009390838,0,0,0,0.000143752,0,0,0.002406834,0.008867641,0,0,0.006697194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031598513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040281972,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25E-05,0,0,0,0,0,0,0.078078939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_19,1000,0.032080607,0.239691401,0,0.001549162,0,0.093867399,0.008879962,0,0,0,0,0,0,0.00234007,0.019756072,0,0,0.001229384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052871633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021599308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_45,1000,0.028826706,0.24630669,0,0.002469805,0,0.097799608,0.008760843,0,0,0,0,0,0,0.002154116,0.00621333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056044054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006000281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_08,1000,0.029016981,0,0,0.000125307,0,0.108781984,0.008796086,0.001038326,0,0,0.001852488,0,0,0,0.003241949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055100489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009797998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_43,1000,0.028987377,0.077311444,0,0.00288425,0,0.10706951,0.00881676,0.00041613,0,0,0,0,0,0,0.008600771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054043144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015798278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_41,1000,0.029245575,0,0,0.003239329,0,0.111807849,0.008879354,0.000291469,0,0,0.003102743,0,0,6.00E-05,0,0,0,0,0.00074955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057823158,0,0.001955077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_59,1000,0.028575358,0,0,0.003806604,0,0.029246847,0.008696065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006962397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_06,1000,0.034095649,0,0.003917747,0.00228997,0,0.038768195,0.009060175,0,0,0,0.001429901,0,0,0,0,0,0,0.000899349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015730315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010784445,0,0,0,0,0,0,0.011069945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_14,1000,0.028750086,0,0.000878204,0.00332492,0,0.098460268,0.008350655,0,0,0,0.001250256,0,0,0,0,0,0,0,0.000849787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070051112,0,2.04E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005976506,0,0,0,0,0,0,0.003117392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_52,1000,0.030136677,0.06486444,0,0.011709487,0,0,0.009205912,0,0,0,0.012936723,0,0,0,0.000652482,0,0,0.000440853,0.002572073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011436382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_36,1000,0.028797944,0,0,0.01322698,0,0,0.008776065,0.000165722,0,0,0.008161426,0,0,0,0,0,0,0,0.000527871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010000642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_38,1000,0.028941894,0,0,0.008770848,0,0,0.008808182,0.000232821,0,0,0.00615622,0,0,0,0,0,0,0,0.004665985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012380909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_20,1000,0.043608549,0,0,0.007956319,0,0.100142486,0.010175818,0.000435384,0,0,0.005158174,0,0,0.028927254,0.006064253,0,0,0.010150142,0.001662736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021965134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015197252,0,0,0.004394026,0,0,0,0.107208204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_17,1000,0.045379474,0.017272218,0,0.005589295,0,0.122043547,0.015866823,0.000183497,0,0,0.002464432,0,0,0.031224164,0.003905647,0,0,0.002049157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017387777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004320558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_56,1000,0.015814457,0,0.001218852,0.010152067,0,0.054852135,0.009754083,0.000183497,0,0,0.00314631,0,0,0.038269994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059526044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_49,1000,0.02982147,0,0,0.003360637,0,0.071746562,0.008760446,0.000108265,0,0,0.007675076,0,0,0.060391423,0,0,0,0.003385946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02351004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001568404,0,0,0,0,0,0,0,0.01007321,0,0,0.007017973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_70,1000,0.043933014,0,0.006095833,0.007150338,0,0.098259841,0.007369865,0.000561416,0,0,0.008032574,0,0,0.044721146,0,0,0,0.007104296,0,0,0,0,0,0,0,0,0,0.011482304,0.000691901,0,0,0,0,0,0,0,0.029448072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008673678,0,0,0.014230194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13_11,1000,0.014904736,0,0.004253601,0.010043738,0,0.012094487,0,0.000659051,0,0,0.012778145,0,0,0.058771912,0.143523794,0,0,0.004737059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002639797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021372409,0,0,0.005602765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_44,1000,0.007761852,0,0.007142238,0.006642139,0,0.028421523,0,0,0.012619243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01199553,0,0,0,0,0,0,0,0,0,0,0.002258259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_11,1000,0.006952162,0,0.006628044,0.006837206,0,0.022115118,0,0,0.016720269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000534804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_19,1000,0.007576066,0,0.006860837,0.010120512,0,0.02190737,0,0,0.015754395,0,0.003408996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01199553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_07,1000,0.008375209,0,0.007564276,0.007790964,0,0.021206071,0,0,0.015864078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016445964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_34,1000,0.009272888,0,0.00798713,0.018939422,0,0.039387524,0,0,0.012168043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_37,1000,0.009759081,0,0.008101226,0.008860994,0,0.048300073,0,0,0.017873419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019383758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_18,1000,0.00869183,0,0.007563116,0.009732565,0,0.031379062,0,0,0.013152904,0,3.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_43,1000,0.007602093,0,0.006985382,0.004786474,0,0.023760701,0,0,0.018964033,0,0.003419302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001939319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_10,1000,0.006769858,0,0.006903656,0.003994838,0,0.02853635,0,0,0.016797268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020593743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_58,1000,0.002981699,0,0.003546029,0.003115072,0,0.030761243,0,0,0.004753131,0,0.001908991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020593743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_08,1000,0.004539728,0,0.004029351,0.005318225,0,0.012761308,0,0,0.010296014,0,0.000373934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000673859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_12,1000,0.008853686,0,0.007565299,0.003156865,0,0.038604594,0,0.001791759,0.016344942,0,0.0018555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01777821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_17,1000,0.006950956,0,0.000976078,0.009773487,0,0.025708554,0.000322529,0,0,0,0.002577556,0,0,0.024806074,0,0,0,0.004731233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007874448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004607727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_01,1000,0.016369968,0,0.011061897,0.013393052,0,0.046127679,0,0,0.004574986,0,0.008008258,0,0,0,0.001653653,0,0,0.000271238,0,0,0,0.002190074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004680489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004929993,0,0,0,0.007827989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_26,1000,0.012142367,0,0.006744879,0.009433479,0,0.033178657,0,0.000481407,0.009101592,0,0,0,0,0,0.001653653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004680489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033996868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_27,1000,0.012970495,0,0.007245644,0.008221006,0,0.033310038,0,0.001801992,0.012501852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025619318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_28,1000,0.013057289,0,0.007446888,0.010894023,0,0.028333326,0,0,0.018194823,0,0.002547628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_02,1000,0.012764935,0,0.007257719,0.007560462,0,0.023189953,0,0,0.01467263,0,0.005095276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_29,1000,0.012526501,0,0.006981291,0.005120468,0,0.022430315,0,0,0.012753017,0,0.002547649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_30,1000,0.01239296,0,0.006906052,0.000750607,0,0.022159693,0,0,0.01130117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_31,1000,0.012569731,0,0.007225533,0.004247322,0,0.023683309,0,0,0.011744281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_32,1000,0.012395749,0,0.007122061,0.005804291,0,0.024656916,0,0,0.007994863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004546229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_20,1000,0.008611815,0,0.006913421,0.017776495,0,0.018589862,0,0,0.007081049,0,0.000794909,0,0,0,0.001406521,0,0,0.000883591,0,0,0,0,0,0,0,0.00052819,0,0,0,0.036094528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001709087,0,0,0,0,0,0.011956144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_21,1000,0.007928315,0,0.007283126,0.010156901,0,0.020908612,0,0,0.012085587,0,0.001250256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016445964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_23,1000,0.009652481,0,0.007815953,0.013022017,0,0.015605263,0,0,0.014849656,0,0,0,0,0,0,0,0,0.000883591,0,0,0,0,0,0,0,0,0,0,0,0.025324995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_41,1000,0.010115213,0,0.007857025,0.012078956,0,0.01476912,0,0,0.011523242,0,0,0,0,0,0,0,0,0.000788481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002874216,0,0,0,0,0,0,0,0.003708656,0,0,0,0,0,0,0,0,0.000123206,0,0,0,0.011527955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU15_25,1000,0.008893039,0,0.007609189,0.009437377,0,0.020701501,0,0,0.012783872,0,0,0,0,0,0,0,0,0,0,0,0,0.001448007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
