"Site","BUFF_DIST","FEATURE_TYHARVEST.AREA","FEATURE_TYCROP","FEATURE_TYWELL.ABAND","FEATURE_TYWELL.OIL","FEATURE_TYTRAIL","FEATURE_TYHARVEST.AREA.WHITE.ZONE","FEATURE_TYCONVENTIONAL.SEISMIC","FEATURE_TYPIPELINE","FEATURE_TYTAME_PASTURE","FEATURE_TYROUGH_PASTURE","FEATURE_TYRURAL.RESIDENCE","FEATURE_TYTRANSMISSION.LINE","FEATURE_TYWELL.GAS","FEATURE_TYMISC.OIL.GAS.FACILITY","FEATURE_TYCLEARING.UNKNOWN","FEATURE_TYVEGETATED.EDGE.ROADS","FEATURE_TYROAD.UNIMPROVED","FEATURE_TYROAD.GRAVEL.1L","FEATURE_TYROAD.GRAVEL.2L","FEATURE_TYTRUCK.TRAIL","FEATURE_TYBORROWPITS","FEATURE_TYSUMP","FEATURE_TYBORROWPIT.WET","FEATURE_TYCULTIVATION_ABANDONED","FEATURE_TYURBAN.RESIDENCE","FEATURE_TYCOUNTRY.RESIDENCE","FEATURE_TYRECREATION","FEATURE_TYWELL.OTHER","FEATURE_TYWELL.BITUMEN","FEATURE_TYWELL.CASED","FEATURE_TYROAD.PAVED.UNDIV.2L","FEATURE_TYROAD.UNCLASSIFIED","FEATURE_TYRUNWAY","FEATURE_TYCLEARING.WELLPAD.UNCONFIRMED","FEATURE_TYFACILITY.UNKNOWN","FEATURE_TYBORROWPIT.DRY","FEATURE_TYGRVL.SAND.PIT","FEATURE_TYDUGOUT","FEATURE_TYLAGOON","FEATURE_TYOPEN.PIT.MINE","FEATURE_TYLOW.IMPACT.SEISMIC","FEATURE_TYSURROUNDING.VEG","FEATURE_TYTRANSFER_STATION","FEATURE_TYFACILITY.OTHER","FEATURE_TYVEGETATED.EDGE.RAILWAYS","FEATURE_TYFRUIT.VEGETABLES","FEATURE_TYRESIDENCE_CLEARING","FEATURE_TYCFO","FEATURE_TYLANDFILL","FEATURE_TYWELL_CLEARED_NOT_CONFIRMED","FEATURE_TYOIL.GAS.PLANT","FEATURE_TYURBAN.INDUSTRIAL","FEATURE_TYROAD.PAVED.1L","FEATURE_TYROAD.PAVED.UNDIV.1L","FEATURE_TYROAD.WINTER","FEATURE_TYWELL_CLEARED_NOT_DRILLED","FEATURE_TYWELL.UNKNOWN","FEATURE_TYAIRP.RUNWAY","FEATURE_TYRESERVOIR","FEATURE_TYCAMPGROUND","FEATURE_TYCANAL","FEATURE_TYCAMP.INDUSTRIAL","FEATURE_TYRLWY.SGL.TRACK"
"LU01_85","4000","0.394648829431438","0","0.0100334448160535","0","0.133779264214047","0","0.421404682274247","0.0167224080267559","0","0","0","0","0","0","0.00334448160535117","0","0","0","0","0.00668896321070234","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0133779264214047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_66","4000","0.416393442622951","0","0.00983606557377049","0","0.114754098360656","0","0.445901639344262","0.00655737704918033","0","0","0","0","0","0","0","0","0","0","0","0.00327868852459016","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00327868852459016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_76","4000","0.35191637630662","0","0.0174216027874564","0","0.132404181184669","0","0.428571428571429","0.0174216027874564","0","0","0","0","0","0","0","0.0418118466898955","0.00348432055749129","0","0","0.00348432055749129","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00348432055749129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_73","4000","0.275423728813559","0","0.0254237288135593","0","0.169491525423729","0","0.402542372881356","0.0338983050847458","0","0","0","0","0","0","0","0.0847457627118644","0.00847457627118644","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_75","4000","0.219827586206897","0","0.0258620689655172","0","0.146551724137931","0","0.452586206896552","0.0387931034482759","0","0","0","0","0","0","0.00431034482758621","0.0948275862068965","0.00862068965517241","0","0","0.00431034482758621","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00431034482758621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_47","4000","0","0","0.08","0","0.129230769230769","0","0.261538461538462","0.243076923076923","0","0","0","0.0215384615384615","0.00615384615384615","0.00615384615384615","0.0215384615384615","0.178461538461538","0.0153846153846154","0.0184615384615385","0","0","0.00307692307692308","0","0","0","0","0","0","0","0","0","0","0","0","0.0153846153846154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_74","4000","0","0.025974025974026","0.0303030303030303","0","0.203463203463203","0.025974025974026","0.264069264069264","0.0562770562770563","0.0432900432900433","0.0649350649350649","0.00865800865800866","0","0.012987012987013","0","0.00432900432900433","0.181818181818182","0.0216450216450216","0.012987012987013","0","0.012987012987013","0","0","0","0","0","0","0","0","0","0","0","0.00432900432900433","0","0","0","0","0","0.025974025974026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_44","4000","0","0.0192307692307692","0.0817307692307692","0","0.144230769230769","0","0.211538461538462","0.177884615384615","0","0","0.00480769230769231","0.0192307692307692","0","0","0.0288461538461538","0.264423076923077","0.00961538461538462","0.0240384615384615","0.00480769230769231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00480769230769231","0","0","0","0.00480769230769231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_41","4000","0.00588235294117647","0.00588235294117647","0.0176470588235294","0","0.405882352941176","0","0.258823529411765","0","0.0882352941176471","0.0705882352941176","0.0235294117647059","0","0","0","0.00588235294117647","0.0352941176470588","0","0.0117647058823529","0","0.00588235294117647","0.00588235294117647","0","0","0.00588235294117647","0","0","0","0","0","0","0","0.0117647058823529","0","0","0","0","0","0.0411764705882353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_64","4000","0","0","0.05","0","0.227777777777778","0","0.377777777777778","0.0944444444444444","0","0","0","0","0.0277777777777778","0","0.0111111111111111","0.177777777777778","0.0111111111111111","0.00555555555555556","0","0.00555555555555556","0","0","0","0","0","0","0","0","0","0.00555555555555556","0","0","0","0.00555555555555556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_86","4000","0","0","0.0786516853932584","0","0.123595505617978","0","0.198501872659176","0.310861423220974","0","0","0","0","0.0337078651685393","0.00749063670411985","0.00374531835205993","0.176029962546816","0","0.00749063670411985","0","0.0224719101123595","0.0112359550561798","0.00374531835205993","0","0","0","0","0","0.00749063670411985","0","0","0","0","0","0.00374531835205993","0","0.0112359550561798","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_79","4000","0","0","0.0582959641255605","0","0.183856502242152","0","0.309417040358744","0.165919282511211","0","0","0","0","0.0358744394618834","0","0.00896860986547085","0.174887892376682","0.00896860986547085","0.00448430493273543","0","0.0224215246636771","0.00448430493273543","0","0","0","0","0","0","0","0","0.00448430493273543","0","0","0","0.00448430493273543","0","0.0134529147982063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_63","4000","0","0","0.101123595505618","0","0.258426966292135","0","0.438202247191011","0.157303370786517","0","0","0","0","0.0112359550561798","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0112359550561798","0","0","0","0.0224719101123595","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_72","4000","0","0","0.134328358208955","0","0.216417910447761","0","0.305970149253731","0.32089552238806","0","0","0","0","0.00746268656716418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0149253731343284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_67","4000","0.0786516853932584","0","0.0449438202247191","0","0.264044943820225","0","0.466292134831461","0.134831460674157","0","0","0","0","0.00561797752808989","0","0","0","0","0","0","0.00561797752808989","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_77","4000","0.00591715976331361","0","0.0355029585798817","0","0.307692307692308","0","0.408284023668639","0.0769230769230769","0","0","0","0.029585798816568","0","0","0","0.0591715976331361","0","0.0236686390532544","0","0.00591715976331361","0.029585798816568","0","0","0","0","0","0","0","0","0.00591715976331361","0","0","0","0.0118343195266272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_32","4000","0.0502793296089385","0","0.0446927374301676","0","0.229050279329609","0","0.474860335195531","0.128491620111732","0","0","0","0.0167597765363128","0","0","0","0.0335195530726257","0","0.0111731843575419","0","0","0.0111731843575419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_36","4000","0.0274725274725275","0","0.043956043956044","0","0.258241758241758","0","0.417582417582418","0.137362637362637","0","0","0","0.021978021978022","0","0","0","0.043956043956044","0","0.021978021978022","0","0.00549450549450549","0.021978021978022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_84","4000","0.0540540540540541","0","0.0432432432432432","0","0.275675675675676","0","0.356756756756757","0.108108108108108","0","0","0","0.0324324324324324","0","0","0","0.0540540540540541","0","0.027027027027027","0","0.0108108108108108","0.0216216216216216","0","0","0","0","0","0","0","0","0","0","0","0","0.0162162162162162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_25","4000","0.00540540540540541","0","0.0378378378378378","0","0.308108108108108","0","0.437837837837838","0.0864864864864865","0","0","0","0.0216216216216216","0","0","0.00540540540540541","0.0432432432432432","0","0.0162162162162162","0","0.00540540540540541","0.0162162162162162","0","0","0","0","0","0","0","0","0.00540540540540541","0","0","0","0.0108108108108108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_83","4000","0.0335195530726257","0","0.0446927374301676","0","0.212290502793296","0","0.491620111731844","0.128491620111732","0","0","0","0.0167597765363128","0","0","0","0.0335195530726257","0","0.0167597765363128","0","0","0.0223463687150838","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_80","4000","0.0224719101123595","0","0.0449438202247191","0","0.275280898876405","0","0.426966292134831","0.112359550561798","0","0","0","0.0224719101123595","0","0","0","0.0449438202247191","0","0.0168539325842697","0","0.00561797752808989","0.0168539325842697","0","0","0","0","0","0","0","0","0.00561797752808989","0","0","0","0.00561797752808989","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_70","4000","0.0407407407407407","0.0148148148148148","0.0592592592592593","0","0.148148148148148","0","0.22962962962963","0.214814814814815","0","0","0.0037037037037037","0.0296296296296296","0.00740740740740741","0.00740740740740741","0.0111111111111111","0.196296296296296","0.0111111111111111","0.0111111111111111","0.0037037037037037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0037037037037037","0","0","0.00740740740740741","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_48","4000","0","0","0.135922330097087","0","0.20873786407767","0","0.218446601941748","0.266990291262136","0","0","0","0","0","0.00485436893203883","0.0194174757281553","0.116504854368932","0.00485436893203883","0.0145631067961165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00485436893203883","0","0.00485436893203883","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_45","4000","0","0","0.146666666666667","0","0.326666666666667","0","0.22","0.22","0","0","0","0","0","0.00666666666666667","0","0.0533333333333333","0","0.00666666666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0133333333333333","0","0.00666666666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_11","4000","0.0125786163522013","0.0251572327044025","0.0754716981132075","0","0.169811320754717","0","0.220125786163522","0.125786163522013","0","0.00628930817610063","0.00628930817610063","0.0314465408805031","0","0","0.0125786163522013","0.257861635220126","0.00628930817610063","0.0314465408805031","0.00628930817610063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00628930817610063","0","0","0","0.00628930817610063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_40","4000","0.0687022900763359","0.0419847328244275","0.0267175572519084","0","0.229007633587786","0","0.320610687022901","0.083969465648855","0","0.0152671755725191","0.0152671755725191","0.0152671755725191","0.00381679389312977","0","0","0.133587786259542","0.00763358778625954","0.00381679389312977","0.0114503816793893","0","0","0","0","0.00381679389312977","0","0","0","0","0","0","0","0.00381679389312977","0","0","0","0","0","0.0152671755725191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_06","4000","0.159509202453988","0.0184049079754601","0.0337423312883436","0","0.220858895705521","0","0.273006134969325","0.0613496932515337","0","0.00920245398773006","0.00920245398773006","0","0.0122699386503067","0","0.00306748466257669","0.125766871165644","0.0122699386503067","0.00920245398773006","0.0122699386503067","0.0122699386503067","0","0","0.00920245398773006","0.00306748466257669","0","0","0","0","0","0","0","0.00306748466257669","0","0.00306748466257669","0","0","0","0.00920245398773006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_10","4000","0.115079365079365","0.0158730158730159","0.0317460317460317","0","0.246031746031746","0","0.361111111111111","0.0992063492063492","0","0.00396825396825397","0.00793650793650794","0","0.00396825396825397","0","0.00396825396825397","0.0714285714285714","0.00793650793650794","0","0.0119047619047619","0.00396825396825397","0","0","0","0.00396825396825397","0","0","0","0","0","0","0","0.00396825396825397","0","0","0","0","0","0.00793650793650794","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_43","4000","0.0218181818181818","0.0145454545454545","0.0618181818181818","0","0.109090909090909","0","0.236363636363636","0.225454545454545","0","0","0.00363636363636364","0.0290909090909091","0.00727272727272727","0.00727272727272727","0.0181818181818182","0.221818181818182","0.0109090909090909","0.0181818181818182","0.00363636363636364","0","0.00363636363636364","0","0","0","0","0","0","0","0","0","0","0","0","0.00363636363636364","0","0","0","0.00363636363636364","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_71","4000","0.00264550264550265","0","0.0661375661375661","0","0.145502645502645","0","0.283068783068783","0.23015873015873","0","0","0","0.0343915343915344","0.0105820105820106","0.00529100529100529","0.0185185185185185","0.142857142857143","0.0158730158730159","0.0158730158730159","0","0.00264550264550265","0.00529100529100529","0","0","0","0","0","0","0","0","0","0","0","0","0.0185185185185185","0","0.00264550264550265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_22","4000","0","0","0.075801749271137","0","0.157434402332362","0","0.271137026239067","0.227405247813411","0","0","0","0.0349854227405248","0.0087463556851312","0.00583090379008746","0.0174927113702624","0.134110787172012","0.0145772594752187","0.0174927113702624","0","0.00291545189504373","0.0087463556851312","0","0","0","0","0","0","0","0","0","0","0","0","0.0204081632653061","0","0.00291545189504373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_60","4000","0.00531914893617021","0","0.0425531914893617","0","0.308510638297872","0","0.335106382978723","0.0957446808510638","0","0","0","0.0531914893617021","0","0","0","0.0691489361702128","0","0.0265957446808511","0","0.0159574468085106","0.0265957446808511","0","0","0","0","0","0","0","0","0.00531914893617021","0","0","0","0.0159574468085106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_78","4000","0","0","0.0769230769230769","0","0.239316239316239","0","0.444444444444444","0.196581196581197","0","0","0","0","0.0256410256410256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00854700854700855","0","0","0","0.00854700854700855","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_46","4000","0.0158730158730159","0.0126984126984127","0.0571428571428571","0","0.114285714285714","0","0.250793650793651","0.231746031746032","0","0","0.00317460317460317","0.0222222222222222","0.00952380952380952","0.00634920634920635","0.019047619047619","0.20952380952381","0.00952380952380952","0.019047619047619","0.00317460317460317","0","0.00317460317460317","0","0","0","0","0","0","0","0","0","0","0","0","0.00952380952380952","0","0","0","0.00317460317460317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_82","4000","0","0.0647482014388489","0.037410071942446","0","0.0517985611510791","0.0474820143884892","0.152517985611511","0.126618705035971","0.102158273381295","0.0733812949640288","0.0446043165467626","0","0.0100719424460432","0.00719424460431655","0","0.132374100719424","0.0201438848920863","0.0244604316546763","0","0.018705035971223","0.00719424460431655","0.00143884892086331","0.00143884892086331","0.0143884892086331","0","0","0.00287769784172662","0","0","0","0.00719424460431655","0.0215827338129496","0","0","0","0","0","0.0258992805755396","0","0","0","0","0","0.00431654676258993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
