"Site","BUFF_DIST","FEATURE_TYPIPELINE","FEATURE_TYHARVEST.AREA","FEATURE_TYWELL.BITUMEN","FEATURE_TYHARVEST.AREA.WHITE.ZONE","FEATURE_TYMISC.OIL.GAS.FACILITY","FEATURE_TYWELL.OTHER","FEATURE_TYCONVENTIONAL.SEISMIC","FEATURE_TYLOW.IMPACT.SEISMIC","FEATURE_TYTRAIL","FEATURE_TYROUGH_PASTURE","FEATURE_TYCROP","FEATURE_TYWELL.ABAND","FEATURE_TYWELL.GAS","FEATURE_TYWELL.CASED","FEATURE_TYFACILITY.OTHER","FEATURE_TYFACILITY.UNKNOWN","FEATURE_TYCLEARING.WELLPAD.UNCONFIRMED","FEATURE_TYCLEARING.UNKNOWN","FEATURE_TYVEGETATED.EDGE.ROADS","FEATURE_TYTAME_PASTURE","FEATURE_TYROAD.PAVED.UNDIV.2L","FEATURE_TYROAD.GRAVEL.1L","FEATURE_TYROAD.GRAVEL.2L","FEATURE_TYROAD.UNIMPROVED","FEATURE_TYTRUCK.TRAIL","FEATURE_TYBORROWPIT.DRY","FEATURE_TYSUMP","FEATURE_TYCULTIVATION_ABANDONED","FEATURE_TYRURAL.RESIDENCE","FEATURE_TYOPEN.PIT.MINE","FEATURE_TYGRVL.SAND.PIT","FEATURE_TYROAD.UNCLASSIFIED","FEATURE_TYROAD.PAVED.UNDIV.1L","FEATURE_TYBORROWPITS","FEATURE_TYBORROWPIT.WET","FEATURE_TYDUGOUT","FEATURE_TYRIS.CLEARING.UNKNOWN","FEATURE_TYRIS.DRAINAGE","FEATURE_TYMINES.OILSANDS","FEATURE_TYTRANSMISSION.LINE","FEATURE_TYRIS.TRANSMISSION.LINE","FEATURE_TYWELL_CLEARED_NOT_CONFIRMED","FEATURE_TYRIS.FACILITY.UNKNOWN","FEATURE_TYRIS.FACILITY.OPERATIONS","FEATURE_TYRIS.RECLAIMED.PERMANENT","FEATURE_TYRIS.SOIL.REPLACED","FEATURE_TYRIS.RECLAIMED.TEMP","FEATURE_TYRIS.ROAD","FEATURE_TYRIS.BORROWPITS","FEATURE_TYRESERVOIR","FEATURE_TYCAMPGROUND","FEATURE_TYOIL.GAS.PLANT","FEATURE_TYCOUNTRY.RESIDENCE","FEATURE_TYCAMP.INDUSTRIAL","FEATURE_TYTAILING.POND","FEATURE_TYWELL.UNKNOWN","FEATURE_TYLAGOON","FEATURE_TYRESIDENCE_CLEARING","FEATURE_TYRECREATION","FEATURE_TYWELL_CLEARED_NOT_DRILLED","FEATURE_TYRUNWAY","FEATURE_TYSURROUNDING.VEG","FEATURE_TYRIS.CAMP.INDUSTRIAL","FEATURE_TYRIS.OVERBURDEN.DUMP","FEATURE_TYRIS.OILSANDS.RMS","FEATURE_TYRIS.SOIL.SALVAGED","FEATURE_TYRIS.MINES.OILSANDS","FEATURE_TYURBAN.RESIDENCE","FEATURE_TYGREENSPACE","FEATURE_TYRIS.UTILITIES","FEATURE_TYRIS.PLANT","FEATURE_TYURBAN.INDUSTRIAL","FEATURE_TYRIS.WINDROW","FEATURE_TYRIS.TAILING.POND","FEATURE_TYRIS.WASTE","FEATURE_TYRIS.RECLAIM.READY","FEATURE_TYROAD.PAVED.DIV","FEATURE_TYAIRP.RUNWAY","FEATURE_TYRIS.AIRP.RUNWAY"
"LU21_09","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_98","500","0","0.0859881426570212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0043894476465034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_119","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_52","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_59","500","0","0","0","0","0","0","0.00374199921673436","0","0","0","0","0.00931296223746469","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_68","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_109","500","0","0","0","0","0","0","0","0","0","0","0","0.0101854868813409","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_93","500","0","0","0","0","0","0","0.00832994168241136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_114","500","0","0","0","0","0","0","0.00359423568314876","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_105","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_100","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_74","500","0","0.514407242845013","0","0","0","0","0.00144557332082131","0","0.000651239978579387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00351247926310921","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_78","500","0","0.242734420385389","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_153","500","0","0","0","0","0","0","0.00501943516320309","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_06","500","0","0","0","0","0","0","0.00362291154126706","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_116","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_97","500","0","0","0","0","0","0","0.00197942255698044","0","0","0","0","0.0161358848203099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_13","500","0","0","0","0","0","0","0.028985210529216","0","0.000844005634264677","0","0","0.0293443783970371","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_30","500","0","0","0","0","0","0","0.00738493396425018","0","0.00123956515966035","0","0","0","0","0","0","0","0","0","0.026079918945153","0","0","0.0130634357695496","0","0","0","0.0030434064486731","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_85","500","0.0259958178458127","0.0246412061031873","0","0","0","0.00560097768474329","0","0","0.00235007534511449","0","0","0.109387544372298","0","0","0","0","0","0","0.0146487700078384","0","0","0.00111843595169516","0","0.000553151409768751","0","0","0","0","0","0","0","0","0.00667872403888784","0","0.0160483661721689","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_66","500","0.0199653874547421","0","0.0179406920347788","0","0","0.0265401991074791","0.00431227839414863","0.0113929594251303","0","0","0","0.0247076650224788","0","0","0","0","0","0","0.0544371321566109","0","0","0.0304480219321202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_76","500","0.0165780818839747","0","0.0212985156647522","0","0","0.0181709259137055","0.0098398811266426","0.00566174363631396","0","0","0","0","0","0","0","0","0","0.0526709963674301","0.0356528823727925","0","0","0.0185546367697552","0","0.00235022255454887","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_73","500","0.0261867577172889","0","0.0757626854527394","0","0","0.0219232876695871","0.0234351972844109","0","0","0","0","0.0106113183913952","0.00214479920287689","0","0","0","0","0","0.0222486536824613","0","0","0.0108177695532361","0","0","0","0","0.0413908884829871","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_75","500","0.0135261378178074","0","0","0","0","0.0105089449404452","0.00397349174115888","0.00180703914593723","0","0","0","0.0455780237681727","0","0","0","0","0","0","0.0298507366318351","0","0","0.00874637952524404","0","0.00528369211915179","0","0","0","0","0","0","0","0","0","0.0101398490380922","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_47","500","0.0314844972893682","0","0.127298632617625","0","0","0","0","0.0174464324989451","0","0","0","0.00267916247059474","0","0","0","0","0","0.0634460216356327","0.0310635957395536","0","0","0.0114606601610239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_74","500","0.00575441462947205","4.24940627680685e-10","0","0","0","0","0.0163477506852334","0","0.000775374937392047","0","0","0.00825216721352965","0","0","0","0","0","0","0.00226941889541655","0","0","0.0142699948132534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_44","500","0.0323483371201686","0","0.0774394886184735","0","0.00204714751370212","0","0.000139347808915109","0.000278231563123383","0.00122327576742644","0","0","0","0","0","0.0596445213931549","0","0","0","0.078898711990804","0","0.0190136307739579","0.00300700094345419","0.0187525458272229","0","0","0","0","0","0","0","0","0","0.00211329150175182","0","0","0","0","0","0","0.00418735697554277","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_41","500","0","0","0","0","0","0","0.00766614382412331","0","0","0.0302019012671304","0","0","0","0","0","0","0","0","0.00436643154169487","0","0","0.000808705001183045","0","0.000187077495757186","0","0","0","0.0311490626219042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_64","500","0.0056643804774558","0.201290653126302","0","0","0","0.0112990891256696","0.00712105741000415","0","0","0","0","0.00765847027970213","0","0","0","0","0","0","0.00483496833693329","0","0","0","0","0","0","0.0179922168865536","0","0","0","0","0.00673243987540444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_86","500","0.00537048417719667","0.0335413074338344","0","0","0","0.00473882532477509","0.0144499896689482","0","0","0","0","0.0110071739604151","0","0","0","0","0","0","0.0167594910702223","0","0","0.00931528686080322","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_79","500","0.018734468750521","0","0","0","0","0.00664297624052135","0.00586843793005535","0.00187580452858766","0","0","0","0.00608660224498479","0","0","0","0","0","0.0872266941142671","0.0124966748777906","0","0","0.00724782661652111","0","0.00459359700887632","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_63","500","0.0393350969914108","0","0","0","0","0","0.00181628252977283","0","0","0","0","0","0","0","0","0","0","0","0.024784830789517","0","0.0232691320514053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_72","500","0.0516068543526409","0","0","0","0","0","0.0230037860099473","0.000822650189352526","0","0","0","0.0156502004130344","0","0.0103215878980403","0","0","0","0","0.032656328562476","0","0.0217773293134373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_67","500","0.00573606262343952","0","0","0","0","0","0.00865245148700201","0","0.000440936739456153","0","0","0.0149533327085161","0","0","0","0","0","0","0.00930319251729682","0","0","0.00323072472182857","0","0","0","0","0.00510918664485896","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_77","500","0.0169217996573374","0","0.0533079917850956","0","0","0","0.00174340812378538","0","0","0","0","0","0","0","0","0","0","0.0196661252696143","0.0417677880749627","0","0","0.0130563476543298","0","0.000395559951869019","0.000205627638460615","0.0148204251070846","0","0","0","0.00322373315438448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_32","500","0.00302743717932392","0","0","0","0","0","0.00398598033810802","0","0","0","0","0.00182673561301178","0","0","0","0","0","0.0129607680993957","0.0193376972695075","0","0","0.00421661471778502","0","0.0061240507139399","0","0","0","0","0","0","0.0384604342584169","0","0","0.00290617872566301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_36","500","0.0280795099245951","0","0","0","0","0","0.00904413961260683","0.00250889661311595","0.00109612469216928","0","0","0.0267021151648516","0","0","0","0","0","0","0.0103196633499818","0","0","0.00925815778032273","0","0.00210840752773448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_84","500","0","0","0","0","0","0","0.00432460602117294","0.00329292868620588","0","0","0","0.0125193550285198","0","0","0","0","0","0","0.0355096147771665","0","0","0.0119384220528335","0","0","0","0","0","0","0","0","0","0","0","0.0291285643381417","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_25","500","0.0154878884275121","0","0.0978520183197661","0","0","0","0.00293033237574235","0","0.000839828419369128","0","0","0.0122145177551232","0","0","0","0","0","0","0.0375786922396858","0","0","0.0117303990498561","0","0.000990032443184995","0","0","0","0","0","0","0","0","0","0.0160277236069471","0","0","0","0","0","0","0","0.0291990459132062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_83","500","0.0259635866763941","0.0482396668356337","0.0554759169588179","0","0","0","0.00210300891882556","0","0","0","0","0.0103178486601662","0","0","0","0","0","0","0.0225974851814976","0","0","0.012096245019141","0","0","0","0","0","0","0","0","0.0982852675376518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_80","500","0.0181284708157635","0","0.0656097586828708","0","0","0","0.00474814573397238","0","0","0","0","0","0","0","0","0","0","0","0.0399976615678041","0","0","0.0119288728509161","0","0.000813005582096385","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_70","500","0","0","0.0692795602971108","0","0","0","0.00156935041537595","0","0.000631566478398949","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_48","500","0.0109416544677573","0","0.0457808832902595","0","0","0","0.00324695369043158","0.00017016960680174","0.00186838254077934","0","0","0.022958344484394","0","0","0","0","0.0102364292629303","0.0926204224333367","0.0278968143185183","0","0","0.0138321920993586","0","0.00168435210670741","0.000940712496949426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_45","500","0.0170195283491945","0.0599265431031621","0.0430314504791371","0","0","0.0106882717624355","0.00705053613201318","0","0.00101757976635808","0","0","0.0106418663821629","0","0.0008358962262838","0","0","0","0","0.0265378509382533","0","0","0.0141653224980345","0","0.00148610553806955","0","0","0.0132662692599529","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_11","500","0.0247734730162982","0","0.0920606424958166","0","0","0","0","0","0.0016287406133916","0","0","0.0245384871522721","0","0","0","0","0","0","0.0637416059536981","0","0","0.0059436216825065","0.0247522839656768","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_40","500","0.0231243287130836","0","0.0289782713203236","0","0","0.0445993921836752","0.00843488101856743","0","0.000370296466735878","0","0","0.00713971794882058","0","0","0","0","0","0","0.038256151222175","0","0","0.0259701879279905","0","0.00260802748711743","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_06","500","0","0","0.0329950507134025","0","0","0","0.00324280337570554","0","0.00199569877298232","0.00755409179765655","0","0","0","0","0","0","0.0101926627901073","0","0.0119909041534982","0","0","0.0065356965259833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
